time	V(6)	V(n006)
Step Information: Vdc=-500m  (Run: 1/3)
3.475882952004981e-003	1.780339e+000	1.508106e-001
3.485648577004981e-003	1.113325e+000	8.996577e-002
3.495414202004981e-003	4.478585e-001	2.878701e-002
3.501958763901017e-003	4.286802e-003	-1.230235e-002
3.508142771329188e-003	-4.239517e-001	-5.112782e-002
3.512446044180963e-003	-7.286768e-001	-7.810514e-002
3.517204118422496e-003	-1.061569e+000	-1.078611e-001
3.522152983622622e-003	-1.401860e+000	-1.386714e-001
3.531918608622622e-003	-2.067936e+000	-1.990214e-001
3.541684233622622e-003	-2.726355e+000	-2.586820e-001
3.561215483622621e-003	-4.009522e+000	-3.748615e-001
3.580746733622621e-003	-5.232191e+000	-4.854027e-001
3.600277983622620e-003	-6.376142e+000	-5.886430e-001
3.619809233622620e-003	-7.424204e+000	-6.830295e-001
3.639340483622619e-003	-8.360630e+000	-7.671427e-001
3.658871733622619e-003	-9.171345e+000	-8.397173e-001
3.678402983622619e-003	-9.844161e+000	-8.996618e-001
3.697934233622618e-003	-1.036897e+001	-9.460745e-001
3.717465483622618e-003	-1.073787e+001	-9.782574e-001
3.736996733622617e-003	-1.094533e+001	-9.957265e-001
3.756527983622617e-003	-1.098822e+001	-9.982188e-001
3.776059233622617e-003	-1.086590e+001	-9.856970e-001
3.795590483622616e-003	-1.058021e+001	-9.583494e-001
3.815121733622616e-003	-1.013543e+001	-9.165874e-001
3.834652983622615e-003	-9.538268e+000	-8.610389e-001
3.854184233622615e-003	-8.797713e+000	-7.925397e-001
3.873715483622614e-003	-7.924911e+000	-7.121199e-001
3.893246733622614e-003	-6.932999e+000	-6.209892e-001
3.912777983622614e-003	-5.836908e+000	-5.205183e-001
3.932309233622614e-003	-4.653148e+000	-4.122182e-001
3.951840483622613e-003	-3.399582e+000	-2.977180e-001
3.961606108622613e-003	-2.752532e+000	-2.386782e-001
3.971371733622613e-003	-2.095281e+000	-1.787399e-001
3.981137358622613e-003	-1.430561e+000	-1.181290e-001
3.990902983622612e-003	-7.628524e-001	-5.707337e-002
4.000668608622612e-003	-9.687191e-002	4.197027e-003
4.010434233622612e-003	5.761407e-001	6.548510e-002
4.015651827022700e-003	9.431483e-001	9.815854e-002
4.020863998218572e-003	1.306389e+000	1.306749e-001
4.027057241839323e-003	1.729720e+000	1.690826e-001
4.036822866839322e-003	2.392053e+000	2.290905e-001
4.046588491839322e-003	3.045537e+000	2.882900e-001
4.066119741839322e-003	4.315275e+000	4.032152e-001
4.075885366839322e-003	4.926865e+000	4.585082e-001
4.085650991839321e-003	5.519867e+000	5.120755e-001
4.095416616839321e-003	6.092059e+000	5.637156e-001
4.105182241839321e-003	6.641290e+000	6.132339e-001
4.114947866839321e-003	7.165497e+000	6.604441e-001
4.124713491839321e-003	7.662707e+000	7.051685e-001
4.134479116839320e-003	8.131052e+000	7.472389e-001
4.144244741839320e-003	8.568769e+000	7.864969e-001
4.154010366839320e-003	8.974213e+000	8.227946e-001
4.163775991839320e-003	9.345856e+000	8.559955e-001
4.173541616839319e-003	9.682301e+000	8.859747e-001
4.183307241839319e-003	9.982283e+000	9.126192e-001
4.193072866839319e-003	1.024467e+001	9.358289e-001
4.202838491839319e-003	1.046848e+001	9.555163e-001
4.212604116839319e-003	1.065287e+001	9.716073e-001
4.222369741839318e-003	1.079715e+001	9.840415e-001
4.232135366839318e-003	1.090077e+001	9.927719e-001
4.241900991839318e-003	1.096335e+001	9.977658e-001
4.251666616839318e-003	1.098464e+001	9.990042e-001
4.261432241839318e-003	1.096458e+001	9.964827e-001
4.271197866839317e-003	1.090323e+001	9.902107e-001
4.280963491839317e-003	1.080084e+001	9.802117e-001
4.290729116839317e-003	1.065778e+001	9.665234e-001
4.300494741839317e-003	1.047459e+001	9.491973e-001
4.310260366839317e-003	1.025198e+001	9.282987e-001
4.320025991839316e-003	9.990759e+000	9.039062e-001
4.329791616839316e-003	9.691931e+000	8.761115e-001
4.339557241839316e-003	9.356616e+000	8.450195e-001
4.349322866839316e-003	8.986075e+000	8.107468e-001
4.359088491839316e-003	8.581705e+000	7.734228e-001
4.368854116839315e-003	8.145028e+000	7.331878e-001
4.378619741839315e-003	7.677687e+000	6.901932e-001
4.388385366839315e-003	7.181442e+000	6.446009e-001
4.398150991839315e-003	6.658163e+000	5.965824e-001
4.407916616839314e-003	6.109819e+000	5.463185e-001
4.417682241839314e-003	5.538477e+000	4.939984e-001
4.427447866839314e-003	4.946291e+000	4.398191e-001
4.437213491839314e-003	4.335496e+000	3.839843e-001
4.456744741839313e-003	3.067391e+000	2.681947e-001
4.466510366839313e-003	2.414920e+000	2.086757e-001
4.476275991839313e-003	1.753586e+000	1.483712e-001
4.486041616839313e-003	1.086416e+000	8.750830e-002
4.495807241839313e-003	4.221759e-001	2.631950e-002
4.502608814163492e-003	-3.835588e-002	-1.638691e-002
4.507467308389434e-003	-3.765984e-001	-4.688919e-002
4.512740008851487e-003	-7.502083e-001	-7.994018e-002
4.518067098882454e-003	-1.121203e+000	-1.132459e-001
4.523033165001149e-003	-1.462244e+000	-1.441432e-001
4.532798790001149e-003	-2.127653e+000	-2.044327e-001
4.542564415001149e-003	-2.785219e+000	-2.640148e-001
4.562095665001148e-003	-4.066062e+000	-3.799772e-001
4.581626915001148e-003	-5.285570e+000	-4.902244e-001
4.601158165001148e-003	-6.425560e+000	-5.930982e-001
4.620689415001147e-003	-7.468918e+000	-6.870513e-001
4.640220665001147e-003	-8.399969e+000	-7.706704e-001
4.659751915001146e-003	-9.204717e+000	-8.426980e-001
4.679283165001146e-003	-9.871063e+000	-9.020506e-001
4.698814415001145e-003	-1.038899e+001	-9.478355e-001
4.718345665001145e-003	-1.075073e+001	-9.793641e-001
4.737876915001145e-003	-1.095082e+001	-9.961622e-001
4.757408165001144e-003	-1.098626e+001	-9.979770e-001
4.776939415001144e-003	-1.085652e+001	-9.847813e-001
4.796470665001143e-003	-1.056354e+001	-9.567736e-001
4.816001915001143e-003	-1.011174e+001	-9.143752e-001
4.835533165001143e-003	-9.507904e+000	-8.582236e-001
4.855064415001142e-003	-8.761134e+000	-7.891636e-001
4.874595665001142e-003	-7.882668e+000	-7.082339e-001
4.894126915001141e-003	-6.885727e+000	-6.166516e-001
4.913658165001141e-003	-5.785319e+000	-5.157944e-001
4.933189415001140e-003	-4.598019e+000	-4.071791e-001
4.952720665001140e-003	-3.341747e+000	-2.924394e-001
4.962486290001140e-003	-2.693673e+000	-2.333094e-001
4.972251915001140e-003	-2.035631e+000	-1.733012e-001
4.982017540001139e-003	-1.370389e+000	-1.126408e-001
4.991783165001139e-003	-7.033306e-001	-5.155641e-002
5.001548790001139e-003	-3.693718e-002	9.723063e-003
5.010947953273955e-003	6.132045e-001	6.870023e-002
5.016839788511992e-003	1.026423e+000	1.055756e-001
5.022503959684564e-003	1.418979e+000	1.408746e-001
5.028937736873942e-003	1.857962e+000	1.807047e-001
5.038703361873942e-003	2.518688e+000	2.405641e-001
5.048468986873942e-003	3.170106e+000	2.995719e-001
5.068000236873941e-003	4.434383e+000	4.139870e-001
5.077765861873941e-003	5.042570e+000	4.689638e-001
5.087531486873941e-003	5.631736e+000	5.221754e-001
5.097297111873940e-003	6.199671e+000	5.734217e-001
5.107062736873940e-003	6.744241e+000	6.225098e-001
5.116828361873940e-003	7.263399e+000	6.692550e-001
5.126593986873940e-003	7.755193e+000	7.134811e-001
5.136359611873940e-003	8.217773e+000	7.550219e-001
5.146125236873939e-003	8.649401e+000	7.937210e-001
5.155890861873939e-003	9.048450e+000	8.294327e-001
5.165656486873939e-003	9.413420e+000	8.620225e-001
5.175422111873939e-003	9.742937e+000	8.913679e-001
5.185187736873939e-003	1.003576e+001	9.173585e-001
5.194953361873938e-003	1.029080e+001	9.398962e-001
5.204718986873938e-003	1.050708e+001	9.588965e-001
5.214484611873938e-003	1.068379e+001	9.742876e-001
5.224250236873938e-003	1.082028e+001	9.860118e-001
5.234015861873938e-003	1.091602e+001	9.940248e-001
5.243781486873937e-003	1.097066e+001	9.982966e-001
5.253547111873937e-003	1.098399e+001	9.988109e-001
5.263312736873937e-003	1.095597e+001	9.955660e-001
5.273078361873937e-003	1.088670e+001	9.885740e-001
5.282843986873937e-003	1.077644e+001	9.778613e-001
5.292609611873936e-003	1.062560e+001	9.634680e-001
5.302375236873936e-003	1.043477e+001	9.454485e-001
5.312140861873936e-003	1.020465e+001	9.238706e-001
5.321906486873936e-003	9.936108e+000	8.988154e-001
5.331672111873935e-003	9.630161e+000	8.703773e-001
5.341437736873935e-003	9.287960e+000	8.386632e-001
5.351203361873935e-003	8.910793e+000	8.037927e-001
5.360968986873935e-003	8.500080e+000	7.658968e-001
5.370734611873935e-003	8.057366e+000	7.251183e-001
5.380500236873934e-003	7.584320e+000	6.816106e-001
5.390265861873934e-003	7.082721e+000	6.355374e-001
5.400031486873934e-003	6.554458e+000	5.870723e-001
5.409797111873934e-003	6.001522e+000	5.363975e-001
5.419562736873934e-003	5.425996e+000	4.837039e-001
5.429328361873933e-003	4.830051e+000	4.291897e-001
5.439093986873933e-003	4.215936e+000	3.730601e-001
5.458625236873933e-003	2.942563e+000	2.568052e-001
5.468390861873933e-003	2.288176e+000	1.971173e-001
5.478156486873932e-003	1.625453e+000	1.366876e-001
5.487922111873932e-003	9.577156e-001	7.574345e-002
5.497687736873932e-003	2.955439e-001	1.451464e-002
5.503988415423411e-003	-1.308146e-001	-2.505299e-002
5.507586658308849e-003	-3.842341e-001	-4.764263e-002
5.511985835601454e-003	-6.983607e-001	-7.522285e-002
5.516613523624525e-003	-1.020622e+000	-1.041685e-001
5.522344620299286e-003	-1.414889e+000	-1.398527e-001
5.532110245299286e-003	-2.080953e+000	-2.002001e-001
5.541875870299286e-003	-2.739181e+000	-2.598438e-001
5.561407120299285e-003	-4.021843e+000	-3.759763e-001
5.580938370299285e-003	-5.243826e+000	-4.864538e-001
5.600469620299284e-003	-6.386917e+000	-5.896145e-001
5.620000870299284e-003	-7.433959e+000	-6.839070e-001
5.639532120299284e-003	-8.369217e+000	-7.679128e-001
5.659063370299283e-003	-9.178635e+000	-8.403685e-001
5.678594620299283e-003	-9.850044e+000	-9.001843e-001
5.698125870299282e-003	-1.037335e+001	-9.464604e-001
5.717657120299282e-003	-1.074070e+001	-9.785010e-001
5.737188370299282e-003	-1.094655e+001	-9.958239e-001
5.756719620299281e-003	-1.098783e+001	-9.981687e-001
5.776250870299281e-003	-1.086389e+001	-9.855002e-001
5.795782120299280e-003	-1.057660e+001	-9.580088e-001
5.815313370299280e-003	-1.013030e+001	-9.161081e-001
5.834844620299279e-003	-9.531682e+000	-8.604282e-001
5.854375870299279e-003	-8.789772e+000	-7.918067e-001
5.873907120299279e-003	-7.915734e+000	-7.112757e-001
5.893438370299278e-003	-6.922725e+000	-6.200464e-001
5.912969620299278e-003	-5.825691e+000	-5.194911e-001
5.932500870299277e-003	-4.641157e+000	-4.111221e-001
5.952032120299277e-003	-3.386999e+000	-2.965696e-001
5.961797745299277e-003	-2.739724e+000	-2.375099e-001
5.971563370299277e-003	-2.082299e+000	-1.775562e-001
5.981328995299276e-003	-1.417463e+000	-1.169344e-001
5.991094620299276e-003	-7.498522e-001	-5.587234e-002
6.000860245299276e-003	-8.374906e-002	5.399969e-003
6.010625870299276e-003	5.897512e-001	6.668513e-002
6.015968638627696e-003	9.653084e-001	1.001377e-001
6.021264969254157e-003	1.333953e+000	1.331704e-001
6.027519154363352e-003	1.761245e+000	1.719396e-001
6.037284779363352e-003	2.423190e+000	2.319118e-001
6.047050404363352e-003	3.076176e+000	2.910650e-001
6.066581654363351e-003	4.344589e+000	4.058664e-001
6.076347279363351e-003	4.955351e+000	4.610825e-001
6.086112904363351e-003	5.547418e+000	5.145631e-001
6.095878529363351e-003	6.118572e+000	5.661071e-001
6.105644154363351e-003	6.666665e+000	6.155204e-001
6.115409779363350e-003	7.189638e+000	6.626169e-001
6.125175404363350e-003	7.685525e+000	7.072195e-001
6.134941029363350e-003	8.152460e+000	7.491604e-001
6.144706654363350e-003	8.588687e+000	7.882816e-001
6.154472279363350e-003	8.992564e+000	8.244358e-001
6.164237904363349e-003	9.362574e+000	8.574871e-001
6.174003529363349e-003	9.697321e+000	8.873109e-001
6.183769154363349e-003	9.995548e+000	9.137952e-001
6.193534779363349e-003	1.025613e+001	9.368401e-001
6.203300404363349e-003	1.047810e+001	9.563589e-001
6.213066029363348e-003	1.066061e+001	9.722783e-001
6.222831654363348e-003	1.080297e+001	9.845382e-001
6.232597279363348e-003	1.090466e+001	9.930925e-001
6.242362904363348e-003	1.096528e+001	9.979091e-001
6.252128529363348e-003	1.098462e+001	9.989697e-001
6.261894154363347e-003	1.096261e+001	9.962705e-001
6.271659779363347e-003	1.089931e+001	9.898214e-001
6.281425404363347e-003	1.079498e+001	9.796470e-001
6.291191029363347e-003	1.065001e+001	9.657854e-001
6.300956654363346e-003	1.046495e+001	9.482888e-001
6.310722279363346e-003	1.024048e+001	9.272230e-001
6.320487904363346e-003	9.977465e+000	9.026674e-001
6.330253529363346e-003	9.676884e+000	8.747143e-001
6.340019154363346e-003	9.339872e+000	8.434690e-001
6.349784779363345e-003	8.967700e+000	8.090491e-001
6.359550404363345e-003	8.561766e+000	7.715841e-001
6.369316029363345e-003	8.123600e+000	7.312151e-001
6.379081654363345e-003	7.654852e+000	6.880938e-001
6.388847279363345e-003	7.157286e+000	6.423829e-001
6.398612904363344e-003	6.632775e+000	5.942540e-001
6.408378529363344e-003	6.083296e+000	5.438886e-001
6.418144154363344e-003	5.510919e+000	4.914761e-001
6.427909779363344e-003	4.917802e+000	4.372138e-001
6.437675404363344e-003	4.306184e+000	3.813059e-001
6.457206654363343e-003	3.036768e+000	2.654005e-001
6.466972279363343e-003	2.383817e+000	2.058392e-001
6.476737904363343e-003	1.722132e+000	1.455032e-001
6.486503529363343e-003	1.054793e+000	8.461953e-002
6.496269154363342e-003	3.912387e-001	2.342015e-002
6.502986047344339e-003	-6.335451e-002	-1.875680e-002
6.507339596699164e-003	-3.673883e-001	-4.608874e-002
6.512645464022545e-003	-7.441599e-001	-7.935100e-002
6.517345210730198e-003	-1.071429e+000	-1.087405e-001
6.522644838824445e-003	-1.435553e+000	-1.417250e-001
6.532410463824445e-003	-2.101317e+000	-2.020461e-001
6.542176088824445e-003	-2.759259e+000	-2.616630e-001
6.561707338824444e-003	-4.041132e+000	-3.777216e-001
6.581238588824444e-003	-5.262039e+000	-4.880990e-001
6.600769838824443e-003	-6.403781e+000	-5.911348e-001
6.620301088824443e-003	-7.449219e+000	-6.852795e-001
6.639832338824443e-003	-8.382645e+000	-7.691169e-001
6.659363588824442e-003	-9.190028e+000	-8.413861e-001
6.678894838824442e-003	-9.859232e+000	-9.010001e-001
6.698426088824441e-003	-1.038020e+001	-9.470621e-001
6.717957338824441e-003	-1.074509e+001	-9.788796e-001
6.737488588824440e-003	-1.094844e+001	-9.959736e-001
6.757019838824440e-003	-1.098717e+001	-9.980874e-001
6.776551088824440e-003	-1.086070e+001	-9.851890e-001
6.796082338824439e-003	-1.057093e+001	-9.574724e-001
6.815613588824439e-003	-1.012223e+001	-9.153545e-001
6.835144838824438e-003	-9.521337e+000	-8.594689e-001
6.854676088824438e-003	-8.777306e+000	-7.906561e-001
6.874207338824438e-003	-7.901335e+000	-7.099510e-001
6.893738588824437e-003	-6.906609e+000	-6.185677e-001
6.913269838824437e-003	-5.808101e+000	-5.178804e-001
6.932801088824436e-003	-4.622358e+000	-4.094039e-001
6.952332338824436e-003	-3.367276e+000	-2.947694e-001
6.962097963824436e-003	-2.719651e+000	-2.356789e-001
6.971863588824435e-003	-2.061955e+000	-1.757014e-001
6.981629213824435e-003	-1.396940e+000	-1.150625e-001
6.991394838824435e-003	-7.295284e-001	-5.399063e-002
7.001160463824435e-003	-6.325935e-002	7.284662e-003
7.010859064474602e-003	6.064321e-001	6.814489e-002
7.016423381099628e-003	9.971448e-001	1.029774e-001
7.021869314822658e-003	1.375459e+000	1.369296e-001
7.028216071065072e-003	1.808778e+000	1.762474e-001
7.037981696065072e-003	2.470130e+000	2.361648e-001
7.047747321065071e-003	3.122352e+000	2.952472e-001
7.067278571065071e-003	4.388746e+000	4.098599e-001
7.077044196065071e-003	4.998250e+000	4.649590e-001
7.086809821065070e-003	5.588897e+000	5.183080e-001
7.096575446065070e-003	6.158475e+000	5.697063e-001
7.106341071065070e-003	6.704843e+000	6.189603e-001
7.116106696065070e-003	7.225947e+000	6.658846e-001
7.125872321065070e-003	7.719828e+000	7.103028e-001
7.135637946065069e-003	8.184628e+000	7.520475e-001
7.145403571065069e-003	8.618600e+000	7.909617e-001
7.155169196065069e-003	9.020109e+000	8.268989e-001
7.164934821065069e-003	9.387647e+000	8.597238e-001
7.174700446065069e-003	9.719828e+000	8.893129e-001
7.184466071065068e-003	1.001540e+001	9.155548e-001
7.194231696065068e-003	1.027327e+001	9.383509e-001
7.203997321065068e-003	1.049244e+001	9.576151e-001
7.213762946065068e-003	1.067210e+001	9.732751e-001
7.223528571065068e-003	1.081158e+001	9.852719e-001
7.233294196065067e-003	1.091035e+001	9.935604e-001
7.243059821065067e-003	1.096803e+001	9.981093e-001
7.252825446065067e-003	1.098442e+001	9.989016e-001
7.262591071065067e-003	1.095946e+001	9.959342e-001
7.272356696065067e-003	1.089322e+001	9.892185e-001
7.282122321065066e-003	1.078598e+001	9.787794e-001
7.291887946065066e-003	1.063813e+001	9.646565e-001
7.301653571065066e-003	1.045022e+001	9.469029e-001
7.311419196065066e-003	1.022298e+001	9.255853e-001
7.321184821065065e-003	9.957246e+000	9.007839e-001
7.330950446065065e-003	9.654026e+000	8.725923e-001
7.340716071065065e-003	9.314462e+000	8.411164e-001
7.350481696065065e-003	8.939832e+000	8.064747e-001
7.360247321065065e-003	8.531546e+000	7.687977e-001
7.370012946065064e-003	8.091142e+000	7.282271e-001
7.379778571065064e-003	7.620276e+000	6.849155e-001
7.389544196065064e-003	7.120724e+000	6.390262e-001
7.399309821065064e-003	6.594365e+000	5.907317e-001
7.409075446065064e-003	6.043182e+000	5.402138e-001
7.418841071065063e-003	5.469253e+000	4.876626e-001
7.428606696065063e-003	4.874741e+000	4.332760e-001
7.438372321065063e-003	4.261889e+000	3.772587e-001
7.457903571065063e-003	2.990517e+000	2.611804e-001
7.467669196065062e-003	2.336854e+000	2.015564e-001
7.477434821065062e-003	1.674651e+000	1.411737e-001
7.487200446065062e-003	1.007084e+000	8.025972e-002
7.496966071065062e-003	3.442877e-001	1.904501e-002
7.503778877043794e-003	-1.172277e-001	-2.373655e-002
7.507665574140863e-003	-3.903474e-001	-4.813666e-002
7.512349013667757e-003	-7.237961e-001	-7.749677e-002
7.516972989324302e-003	-1.045506e+000	-1.064134e-001
7.522814806900137e-003	-1.447144e+000	-1.427742e-001
7.532580431900137e-003	-2.112852e+000	-2.030909e-001
7.542346056900137e-003	-2.770626e+000	-2.626925e-001
7.561877306900136e-003	-4.052047e+000	-3.787092e-001
7.581408556900136e-003	-5.272343e+000	-4.890296e-001
7.600939806900135e-003	-6.413318e+000	-5.919946e-001
7.620471056900135e-003	-7.457846e+000	-6.860555e-001
7.640002306900135e-003	-8.390234e+000	-7.697974e-001
7.659533556900134e-003	-9.196464e+000	-8.419610e-001
7.679064806900134e-003	-9.864418e+000	-9.014605e-001
7.698596056900133e-003	-1.038406e+001	-9.474013e-001
7.718127306900133e-003	-1.074757e+001	-9.790924e-001
7.737658556900133e-003	-1.094949e+001	-9.960569e-001
