time	V(a)
5.167845285117199e-001	-9.687045e-001
5.168210536302712e-001	-8.836398e-001
5.168792296315009e-001	-6.637024e-001
5.169423448818865e-001	-3.420555e-001
5.169960625555444e-001	-2.405708e-002
5.170501620338847e-001	3.018948e-001
5.171006539289005e-001	5.734853e-001
5.171596415089310e-001	8.298039e-001
5.171881627031371e-001	9.201402e-001
5.172087856856084e-001	9.636434e-001
5.172241671059259e-001	9.841450e-001
5.172422641873762e-001	9.952798e-001
5.172621228281816e-001	9.926904e-001
5.172847324624437e-001	9.683764e-001
5.173213827053992e-001	8.826459e-001
5.173797451129597e-001	6.612901e-001
5.174430331939405e-001	3.380639e-001
5.174969556139740e-001	1.860195e-002
5.175512461685742e-001	-3.081413e-001
5.176018794146403e-001	-5.793696e-001
5.176611212848018e-001	-8.348365e-001
5.176892105798708e-001	-9.227493e-001
5.177095589404633e-001	-9.649490e-001
5.177247497903408e-001	-9.847431e-001
5.177429734420640e-001	-9.955410e-001
5.177623869245406e-001	-9.926311e-001
5.177851620037480e-001	-9.676797e-001
5.178220756550945e-001	-8.805408e-001
5.178808299804958e-001	-6.562812e-001
5.179442094311141e-001	-3.313102e-001
5.179983116861580e-001	-1.032330e-002
5.180527619883167e-001	3.168783e-001
5.181035018752489e-001	5.871115e-001
5.181631262536585e-001	8.415356e-001
5.181906345149695e-001	9.262273e-001
5.182106112557724e-001	9.666614e-001
5.182256791548308e-001	9.856048e-001
5.182443319846961e-001	9.959550e-001
5.182628925509886e-001	9.925141e-001
5.182859843231766e-001	9.663246e-001
5.183234018000354e-001	8.764653e-001
5.183829038463710e-001	6.467009e-001
5.184462314713001e-001	3.197407e-001
5.185004682596943e-001	-2.837876e-003
5.185550226719572e-001	-3.298911e-001
5.186058082663093e-001	-5.980161e-001
5.186660367994207e-001	-8.510190e-001
5.186927099549302e-001	-9.311565e-001
5.187121481914452e-001	-9.689807e-001
5.187275927950136e-001	-9.875351e-001
5.187446319719047e-001	-9.963463e-001
5.187630041639784e-001	-9.924876e-001
5.187861658327142e-001	-9.660218e-001
5.188236944381918e-001	-8.755577e-001
5.188833610685228e-001	-6.445157e-001
5.189468607866032e-001	-3.160604e-001
5.190012964808501e-001	7.890090e-003
5.190560379686955e-001	3.356692e-001
5.191069651537614e-001	6.034251e-001
5.191674200634454e-001	8.554409e-001
5.191936997388111e-001	9.334487e-001
5.192128824467814e-001	9.700581e-001
5.192285065245447e-001	9.884015e-001
5.192448355870682e-001	9.965374e-001
5.192630799139993e-001	9.924695e-001
5.192862890181635e-001	9.658154e-001
5.193238930268458e-001	8.749402e-001
5.193836712603753e-001	6.430062e-001
5.194473630204755e-001	3.131006e-001
5.195020030309782e-001	-1.219779e-002
5.195569387108708e-001	-3.407730e-001
5.196080161411177e-001	-6.083076e-001
5.196686613030712e-001	-8.593576e-001
5.196945897399899e-001	-9.354774e-001
5.197135433751395e-001	-9.710110e-001
5.197293287375949e-001	-9.891554e-001
5.197450189112441e-001	-9.967065e-001
5.197631481107078e-001	-9.924532e-001
5.197863999187494e-001	-9.656292e-001
5.198240717993510e-001	-8.743830e-001
5.198839504401414e-001	-6.416383e-001
5.199478381552467e-001	-3.102935e-001
5.200026832596427e-001	1.634285e-002
5.200578143223270e-001	3.457197e-001
5.201090438337604e-001	6.130542e-001
5.201698701045409e-001	8.631237e-001
5.201954581375997e-001	9.374272e-001
5.202141888860593e-001	9.719262e-001
5.202301315314423e-001	9.898681e-001
5.202451980203284e-001	9.968690e-001
5.202632147353890e-001	9.924371e-001
5.202865082614623e-001	9.654467e-001
5.203242464379172e-001	8.738378e-001
5.203842231094749e-001	6.402993e-001
5.204483072541698e-001	3.075193e-001
5.205033572086806e-001	-2.044751e-002
5.205586835571454e-001	-3.506176e-001
5.206100655263741e-001	-6.177462e-001
5.206710694395127e-001	-8.668124e-001
5.206963213310129e-001	-9.393362e-001
5.207148311326802e-001	-9.728214e-001
5.207309300344553e-001	-9.903789e-001
5.207464837647809e-001	-9.971170e-001
5.207636929008013e-001	-9.923194e-001
5.207872857941477e-001	-9.641229e-001
5.208254994386417e-001	-8.698946e-001
5.208861778683108e-001	-6.311162e-001
5.209502144960461e-001	-2.965232e-001
5.210053922299421e-001	3.284602e-002
5.210608203728337e-001	3.627342e-001
5.211122537731392e-001	6.277331e-001
5.211738092097202e-001	8.750312e-001
5.211982990863520e-001	9.436007e-001
5.212163048797149e-001	9.748182e-001
5.212327603071175e-001	9.916931e-001
5.212479267741336e-001	9.974770e-001
5.212642293835234e-001	9.921823e-001
5.212881580626756e-001	9.626082e-001
5.213269044470492e-001	8.654093e-001
